stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
72129,72129,CINA,50 M. PRIMA PLE CINA - FERMATA TEMPORANEA,41.808853,12.431973,,http://muovi.roma.it/percorso/js?query=72129&cl=1,,,Europe/Rome,0
72134,72134,CANTON/DESERTO GOBI,40 M. DOPO VIA DESERTO DI GOBI FRONTE CIVICO 10,41.806818,12.432765,,http://muovi.roma.it/percorso/js?query=72134&cl=1,,,Europe/Rome,0
72135,72135,CINA,90 M. DOPO PLE CINA FR.CIVICO 446 - FERMATA TEMPORANEA,41.809138,12.432077,,http://muovi.roma.it/percorso/js?query=72135&cl=1,,,Europe/Rome,0
72137,72137,CINA/FOSSO TORRINO,10 M. PRIMA SBOCCO VIA FOSSO DEL TORRINO,41.814691,12.436098,,http://muovi.roma.it/percorso/js?query=72137&cl=1,,,Europe/Rome,0
72138,72138,CINA/HAZON,70 M. PRIMA PZA A.HAZON FRONTE CIVICO 4,41.815889,12.437299,,http://muovi.roma.it/percorso/js?query=72138&cl=1,,,Europe/Rome,0
72139,72139,SABATINI C./HAZON,40 M. DOPO P.ZA A.HAZON PRIMA FRONTE CIVICO 174,41.817118,12.438920,,http://muovi.roma.it/percorso/js?query=72139&cl=1,,,Europe/Rome,0
72140,72140,SABATINI C./MARTELLI CASTALDI,45 M. PRIMA VIA E.CHIESA,41.819067,12.441491,,http://muovi.roma.it/percorso/js?query=72140&cl=1,,,Europe/Rome,0
72141,72141,OCEANO INDIANO/DECIMA,40 M. DOPO VIA DI DECIMA PRIMA CIVICO 73,41.821240,12.444044,,http://muovi.roma.it/percorso/js?query=72141&cl=1,,,Europe/Rome,0
72142,72142,OCEANO INDIANO/FOSSO CECCHIGNOLA,120 M. PRIMA FRONTE CIVICO 22,41.826243,12.450949,,http://muovi.roma.it/percorso/js?query=72142&cl=1,,,Europe/Rome,0
72143,72143,OCEANO INDIANO/OCEANO PACIFICO,22 M. PRIMA VLE EGEO,41.827836,12.452995,,http://muovi.roma.it/percorso/js?query=72143&cl=1,,,Europe/Rome,0
72144,72144,OCEANO INDIANO/FOSSO VALLERANO,80 M. PRIMA FRONTE CIVICO 50,41.824213,12.448162,,http://muovi.roma.it/percorso/js?query=72144&cl=1,,,Europe/Rome,0
72145,72145,VELODROMO,30 M. DOPO VLE OCEANO PACIFICO,41.827056,12.455218,,http://muovi.roma.it/percorso/js?query=72145&cl=1,,,Europe/Rome,0
72146,72146,PRIMATI SPORTIVI/CICLISMO,25 M. PRIMA VLE DEL CICLISMO,41.827906,12.457020,,http://muovi.roma.it/percorso/js?query=72146&cl=1,,,Europe/Rome,0
72147,72147,PRIMATI SPORTIVI/ATATURK,30 M. PRIMA LARGO KAMAL ATATURK,41.829165,12.459849,,http://muovi.roma.it/percorso/js?query=72147&cl=1,,,Europe/Rome,0
72148,72148,USELLINI/APREA,30 M. DOPO VIA G.APREA,41.775482,12.382824,,http://muovi.roma.it/percorso/js?query=72148&cl=1,,,Europe/Rome,0
72149,72149,PARCO CELIO,80 M.DOPO FRONTE INGRESSO ANTIQUARIUM,41.888175,12.491508,,http://muovi.roma.it/percorso/js?query=72149&cl=1,,,Europe/Rome,0
72150,72150,MENZIO/BACCHELLI,20 M. DOPO SBOCCO VIA M.BACCHELLI,41.776639,12.380365,,http://muovi.roma.it/percorso/js?query=72150&cl=1,,,Europe/Rome,0
72151,72151,CIRO IL GRANDE,50 M. DOPO VLE CIVILTA' DEL LAVORO,41.836207,12.469316,,http://muovi.roma.it/percorso/js?query=72151&cl=1,,,Europe/Rome,0
72152,72152,MENZIO/BALESTRIERI,20 M. PRIMA VIA L.CAPPIELLO,41.775791,12.377980,,http://muovi.roma.it/percorso/js?query=72152&cl=1,,,Europe/Rome,0
72153,72153,MANZONI (MA),15 M.PRIMA VIA EMANUELE FILIBERTO CORSIA CENTRALE,41.890280,12.506354,,http://muovi.roma.it/percorso/js?query=72153&cl=1,,,Europe/Rome,0
72156,72156,GHIGLIA/CAPPIELLO,40 M. DOPO VIALE L.CAPPIELLO,41.776762,12.376118,,http://muovi.roma.it/percorso/js?query=72156&cl=1,,,Europe/Rome,0
72157,72157,PONTE MILVIO,20 M. DOPO VIA PRATI DELLA FARNESINA,41.936834,12.466096,,http://muovi.roma.it/percorso/js?query=72157&cl=1,,,Europe/Rome,0
72158,72158,GHIGLIA/GIOJA,45 M. PRIMA SBOCCO VIA E.GIOJA,41.775853,12.373889,,http://muovi.roma.it/percorso/js?query=72158&cl=1,,,Europe/Rome,0
72159,72159,GHIGLIA/GIOJA,30 M. DOPO VIA E.GIOJA,41.775674,12.374061,,http://muovi.roma.it/percorso/js?query=72159&cl=1,,,Europe/Rome,0
72160,72160,CAPPIELLO,60 M. DOPO VIA O.GHIGLIA - 7 M. DOPO CIVICO 18,41.776323,12.376797,,http://muovi.roma.it/percorso/js?query=72160&cl=1,,,Europe/Rome,0
72162,72162,CASSIA/PONTE MILVIO,35 M. DOPO PLE PONTE MILVIO DOPO CIVICO 6/C,41.938135,12.466025,,http://muovi.roma.it/percorso/js?query=72162&cl=1,,,Europe/Rome,0
72163,72163,CASSIA/NEPI,35 M. DOPO VIA NEPI PRIMA CIVICO 50,41.940355,12.466208,,http://muovi.roma.it/percorso/js?query=72163&cl=1,,,Europe/Rome,0
72164,72164,CASSIA/RONCIGLIONE,55 M. DOPO VIA RONCIGLIONE DOPO CIVICO 94,41.942917,12.465186,,http://muovi.roma.it/percorso/js?query=72164&cl=1,,,Europe/Rome,0
72165,72165,CASSIA/MALVEZZI,25 M. DOPO VIA DEI MALVEZZI DOPO FRONTE CIVICO 131,41.946081,12.463886,,http://muovi.roma.it/percorso/js?query=72165&cl=1,,,Europe/Rome,0
72166,72166,MENZIO/BALESTRIERI,20 M. DOPO VIA BALESTRIERI,41.776037,12.379254,,http://muovi.roma.it/percorso/js?query=72166&cl=1,,,Europe/Rome,0
72167,72167,CHESSA/BACCHELLI,60 M. DOPO VIA M.BACCHELLI ALTEZZA CIVICO 533,41.775705,12.380961,,http://muovi.roma.it/percorso/js?query=72167&cl=1,,,Europe/Rome,0
72168,72168,CASSIA/TOMBA DI NERONE,25 M. DOPO SBOCCO VIA TOMBA DI NERONE PRIMA CIVICO 734,41.965059,12.443784,,http://muovi.roma.it/percorso/js?query=72168&cl=1,,,Europe/Rome,0
72169,72169,CASSIA/SESTO MIGLIO,40 M. DOPO VIA SESTO MIGLIO DOPO CIVICO 818,41.967431,12.439540,,http://muovi.roma.it/percorso/js?query=72169&cl=1,,,Europe/Rome,0
72170,72170,CASSIA/LUCIO CASSIO,40 M. DOPO VIA LUCIO CASSIO DOPO CIVICO 876,41.969689,12.436524,,http://muovi.roma.it/percorso/js?query=72170&cl=1,,,Europe/Rome,0
72171,72171,CASSIA/GROTTAROSSA,60 M. DOPO SBOCCO VIA GROTTAROSSA ALTEZZA CIVICO 917,41.971116,12.434423,,http://muovi.roma.it/percorso/js?query=72171&cl=1,,,Europe/Rome,0
72172,72172,CASSIA/BRACCIANO,30 M. PRIMA VIA BRACCIANO DOPO CIVICO 1008,41.973846,12.428845,,http://muovi.roma.it/percorso/js?query=72172&cl=1,,,Europe/Rome,0
72173,72173,CHESSA/OMICCIOLI,DOPO PZA G.OMICCIOLI FRONTE CIVICO 380,41.773539,12.377738,,http://muovi.roma.it/percorso/js?query=72173&cl=1,,,Europe/Rome,0
72174,72174,CASSIA/BARBARANO ROMANO,20 M. PRIMA VIA BARBARANO ROMANO DOPO CIVICO 1110      S.S.2,41.977814,12.423247,,http://muovi.roma.it/percorso/js?query=72174&cl=1,,,Europe/Rome,0
72177,72177,GIOJA,40 M. DOPO VIA F.MENZIO,41.774817,12.374260,,http://muovi.roma.it/percorso/js?query=72177&cl=1,,,Europe/Rome,0
72178,72178,P.ZA CINQUE GIORNATE,40 M. DOPO SBOCCO VIA FORNOVO,41.913706,12.467912,,http://muovi.roma.it/percorso/js?query=72178&cl=1,,,Europe/Rome,0
72179,72179,LEPANTO (MA),10 M. PRIMA VIA FERRARI,41.913039,12.465531,,http://muovi.roma.it/percorso/js?query=72179&cl=1,,,Europe/Rome,0
72180,72180,MILIZIE/DISTRETTO MILITARE,10 M. PRIMA VIA S.PELLICO,41.911990,12.461237,,http://muovi.roma.it/percorso/js?query=72180&cl=1,,,Europe/Rome,0
72181,72181,MILIZIE/ANGELICO,10 M. PRIMA V.LE ANGELICO,41.911340,12.458528,,http://muovi.roma.it/percorso/js?query=72181&cl=1,,,Europe/Rome,0
72182,72182,CASSIA/LEGA,ALTEZZA KM. 12+585 DESTRA DOPO CIVICO 1174             S.S.2,41.980338,12.416963,,http://muovi.roma.it/percorso/js?query=72182&cl=1,,,Europe/Rome,0
72184,72184,CASSIA/GIUSTINIANA,20 M. DOPO VIA DELLA GIUSTINIANA ALTEZZA CIVICO 1190   S.S.2,41.982550,12.414582,,http://muovi.roma.it/percorso/js?query=72184&cl=1,,,Europe/Rome,0
72185,72185,CASSIA/SILLA,ALTEZZA KM. 13+225 DESTRA DOPO FRONTE CIVICO 1243      S.S.2,41.983495,12.410855,,http://muovi.roma.it/percorso/js?query=72185&cl=1,,,Europe/Rome,0
72187,72187,CASSIA/TRIONFALE,ALTEZZA KM.13+505 DESTRA 50 M. PRIMA SB.VIA TRIONFALE  S.S.2,41.984593,12.407805,,http://muovi.roma.it/percorso/js?query=72187&cl=1,,,Europe/Rome,0
72189,72189,CASSIA/LABRANCA,ALTEZZA KM. 14+280 DESTRA 20 M. DOPO VIA L.LABRANCA    S.S.2,41.988631,12.400471,,http://muovi.roma.it/percorso/js?query=72189&cl=1,,,Europe/Rome,0
72191,72191,CASSIA/R. MORETTI,ALTEZZA KM. 14+685 DESTRA DOPO CIVICO 1418             S.S.2,41.991334,12.396924,,http://muovi.roma.it/percorso/js?query=72191&cl=1,,,Europe/Rome,0
72193,72193,CASSIA/CIV. 1530,ALTEZZA KM. 15+395 DESTRA DOPO CIVICO 1530             S.S.2,41.995773,12.390966,,http://muovi.roma.it/percorso/js?query=72193&cl=1,,,Europe/Rome,0
72194,72194,CASSIA/CASALI DEL PINO,ALTEZZA KM. 15+725 DESTRA DOPO CIVICO 1540             S.S.2,41.998224,12.388428,,http://muovi.roma.it/percorso/js?query=72194&cl=1,,,Europe/Rome,0
72195,72195,STAZIONE LA STORTA (FL3),ALTEZZA KM. 16+495 DESTRA ALTEZZA CIVICO 1672          S.S.2,42.003159,12.382474,,http://muovi.roma.it/percorso/js?query=72195&cl=1,,,Europe/Rome,0
72196,72196,CASSIA/BACCARICA,ALT.KM.16+810 DESTRA CIV.1698 FINE CORSA G01 (NO LA STORTA),42.005553,12.380297,,http://muovi.roma.it/percorso/js?query=72196&cl=1,,,Europe/Rome,0
72197,72197,CASSIA/BRACCIANENSE,ALTEZZA KM. 17+345 DESTRA ALTEZZA CIVICO 1752          S.S.2,42.010035,12.378436,,http://muovi.roma.it/percorso/js?query=72197&cl=1,,,Europe/Rome,0
72198,72198,CASSIA/ISOLA FARNESE,ALTEZZA KM. 17+810 DESTRA FRONTE CIVICO 1817           S.S.2,42.013812,12.377236,,http://muovi.roma.it/percorso/js?query=72198&cl=1,,,Europe/Rome,0
72199,72199,CASSIA/CERQUETTA,ALTEZZA KM. 18+070 DESTRA PRIMA CIVICO 1826            S.S.2,42.016327,12.376888,,http://muovi.roma.it/percorso/js?query=72199&cl=1,,,Europe/Rome,0
